INST_TEMP_ID,temp_id,WESTERN_NAME,CHINESE_NAME_HANZI,Shortened Chinese Name,Chinese_name_rom,Parent Org ID,Parent Org Name,CHINESE_ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,GENDER_SERVED,AFFILIATION,CHRISTIAN TRADITION,Religious Family,RECORDED PLACE,GEOCODE,NOTES,SOURCE
沈陽市中華基督教會東關教會辦公室,TN_0225,Shenyang Church of Christ in China-Dongguan Church Office,沈陽市中華基督教會東關教會辦公室,,shěnyángshì zhōnghuá jīdūjiào huìdōngguān jiàohuìbàn gōngshì,C_000934,Church of Christ in China,,Ecclesial,,,,Protestant,,,Y_983,,
沈陽中華基督教會西關教會辦公室,TN_0226,Shenyang Church of Christ in China-Xiguan Church Office,沈陽中華基督教會西關教會辦公室,,shěnyáng zhōnghuá jīdūjiào huìxīguān jiàohuìbàn gōngshì,C_000934,Church of Christ in China,,Ecclesial,,,,Protestant,,,Y_983,,
沈陽皇姑屯中華基督教會辦公室,TN_0227,Church of Christ in China- Huanggutun Office (Shenyang),沈陽皇姑屯中華基督教會辦公室,,shěnyáng huánggūtún zhōnghuá jīdūjiào huìbàn gōngshì,C_000934,Church of Christ in China,,Ecclesial,,,,Protestant,,,Y_986,,
遼西省新民縣中華基督教會辦公室,TN_0228,Office of Xinmin City Church of Christ in China (Liaoxi Province),遼西省新民縣中華基督教會辦公室,,liáoxīshěng xīnmín xiànzhōnghuá jīdūjiào huìbàn gōngshì,C_000934,Church of Christ in China,,Ecclesial,,,,Protestant,,,Y_994,,
上海基督教浸禮會懷恩堂,TN_0229,Christian Northern Baptists Huai'en Church (Shanghai),上海基督教浸禮會懷恩堂,,shànghǎi jīdūjiào jìnlǐhuì huáiēntáng,C_000011,American Baptist Foreign Mission Society(Abfms),,Ecclesial,,,,Protestant,Baptist,,Y_1505,,
上海浸禮會神愛堂,TN_0230,Shanghai Northern Baptists- Shenai Church (Shanghai) ,上海浸禮會神愛堂,,shànghǎi jìnlǐhuì shénàitáng,C_000011,American Baptist Foreign Mission Society(Abfms),China Baptist Convention- Grace Church (Shanghai) ,Ecclesial,,,,Protestant,Baptist,,Y_1505,,
上海基礎浸會會幕堂,TN_0231,Shanghai Jichu Baptist Tabernacle Church ,上海基礎浸會會幕堂,,shànghǎi jīchǔ jìnhuìhuì mùtáng,,,,Ecclesial,,,,Protestant,Baptist,,Y_1503,,
上海基礎浸會辦公室,TN_0232,Office of Shanghai Jichu Baptist Church ,上海基礎浸會辦公室,,shànghǎi jīchǔ jìnhuìbàn gōngshì,,,,Ecclesial,,,,Protestant,Baptist,,O_26,,
滬寧線陸家濱浸會堂,TN_0233,Hu-Ning Xian Lujia Bin Baptist Church ,滬寧線陸家濱浸會堂,,hùníngxiàn lùjiābīn jìnhuìtáng,,,Shanghai and Nanjing Railway Lujia Bin Baptist Church,Ecclesial,,,,Protestant,Baptist,,Y_1508,,
吳興袁家匯基督教浸會堂,TN_0234,Wuxing Yuanjiahui Christian Baptist Church,吳興袁家匯基督教浸會堂,,wúxīng yuánjiāhuì jīdūjiào jìnhuìtáng,,,,Ecclesial,,,,Protestant,Baptist,,Y_2809,,
開封自立浸禮會,TN_0235,Independent Baptist Church in Kaifeng ,開封自立浸禮會,,kāifēng zìlì jìnlǐhuì,,,Kaifeng Independent Baptist Convention,Ecclesial,,,,Protestant,Baptist,,Y_2364,,
開封南關友誼浸禮會辦公室,TN_0236,Office of Nanguan Friendship Northern Baptist Church (Kaifeng) ,開封南關友誼浸禮會辦公室,,kāifēngnán guānyǒuyì jìnlǐhuì bàn gōngshì,C_000011,American Baptist Foreign Mission Society(Abfms),,Ecclesial,,,,Protestant,Baptist,,Y_2372,,
開封基督教浸禮會辦公室,TN_0237,Office of Christian Baptist Church (Kaifeng),開封基督教浸禮會辦公室,,kāifēng jīdūjiào jìnlǐhuì bàn gōngshì,C_000011,American Baptist Foreign Mission Society(Abfms),,Ecclesial,,,,Protestant,Baptist,,Y_2372,,
開封鼓樓街浸禮會辦公室,TN_0238,Office of Gulou Street Northern Baptist Church (Kaifeng),開封鼓樓街浸禮會辦公室,,kāifēng gǔlóu jiē jìnlǐhuì bàn gōngshì,C_000011,American Baptist Foreign Mission Society(Abfms),Office of Drum Tower Street Northern Baptist Church (Kaifeng),Ecclesial,,,,Protestant,Baptist,,Y_2364,,
江蘇無錫城中浸信會辦公室,TN_0239,Office of Wuxi Downtown Southern Baptists Church (Jiangsu),江蘇無錫城中浸信會辦公室,,jiāngsūwúxī chéngzhōng jìnxìnhuì bàn gōngshì,C_000248,Southern Baptist Convention,,Ecclesial,,,,Protestant,Baptist,,Y_788,,
奉化西塢浸禮會辦公室,TN_0240,Office of Xiwu Northern Baptists Church (Fenghua),奉化西塢浸禮會辦公室,,fènghuà xīwù jìnlǐhuì bàn gōngshì,C_000011,American Baptist Foreign Mission Society(Abfms),,Ecclesial,,,,Protestant,Baptist,,Y_2837,,
廣州慈愛浸信會辦公室,TN_0241,Office of Ciai Southern Baptists Church (Guangzhou),廣州慈愛浸信會辦公室,,guǎngzhōu cíàijìn xìnhuìbàn gōngshì,C_000248,Southern Baptist Convention,,Ecclesial,,,,Protestant,Baptist,,Y_2044,,
平原省巨野浸信辦公室,TN_0242,Office of Juye Southern Baptists Church (Pinyuan Province),平原省巨野浸信辦公室,,píngyuán shěng jùyě jìnxìn bàn gōngshì,C_000248,Southern Baptist Convention,,Ecclesial,,,,Protestant,Baptist,,Y_1387,,
西安市浸信會辦公室,TN_0243,Office of Xi'an Southern Baptists Church,西安市浸信會辦公室,,xīānshì jìnxìnhuì bàn gōngshì,C_000248,Southern Baptist Convention,,Ecclesial,,,,Protestant,Baptist,,Y_1553,,
北京公理會辦公室,TN_0244,Office of Beijing American Board Church ,北京公理會辦公室,,běijīng gōnglǐ huìbàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,Y_2505,,
北京長辛店公理會辦公室,TN_0245,Office of Changxindian American Board Church (Beijing),北京長辛店公理會辦公室,,běijīng cháng xīndiàn gōnglǐ huìbàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,Y_2504,,
天津市基督教公理會宗教辦公室,TN_0246,Religion Office of Christian American Board Church (Tianjin),天津市基督教公理會宗教辦公室,,tiānjīnshì jīdūjiào gōnglǐ huì zōngjiào bàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,Y_1825,,
天津基督教公理會辦公室,TN_0247,Office of Christian American Board Church (Tianjin),天津基督教公理會辦公室,,tiānjīn jīdūjiào gōnglǐ huìbàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,O_30,,
天津西沽公理會辦公室,TN_0248,Office of Xigu American Board Church (Tianjin),天津西沽公理會辦公室,,tiānjīn xīgū gōnglǐ huìbàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,Y_1821,,
河北通縣魚市公理會辦公室,TN_0250,Office of American Board Church in Tongxianyu City (Hebei),河北通縣魚市公理會辦公室,,héběi tōngxiàn yúshì gōnglǐ huìbàn gōngshì,C_000014,American Board of Commissioners For Foreign Missions,,Ecclesial,,,,Protestant,Congregational,,Y_2512,,
開封中華基督教循理會辦公室,TN_0251,Office of American Free Methodist Church of Christ in China (Kaifeng),開封中華基督教循理會辦公室,,kāifēng zhōnghuá jīdūjiào xúnlǐ huìbàn gōngshì,C_000055,China Free Methodist Mission,,Ecclesial,,,,Protestant,Methodist,,Y_2364,,
開封宋門關循理會辦公室,TN_0252,Office of Songmenguan China Free Methodist Mission (Kaifeng),開封宋門關循理會辦公室,,kāifēng sòngménguān xúnlǐ huìbàn gōngshì,C_000055,China Free Methodist Mission,,Ecclesial,,,,Protestant,Methodist,,Y_2368,,
西安市循理會辦公室,TN_0253,Xi'an Office of China Free Methodist Mission,西安市循理會辦公室,,xīānshì xúnlǐ huìbàn gōngshì,C_000055,China Free Methodist Mission,,Ecclesial,,,,Protestant,Methodist,,Y_1560,,
天津東馬路循道公會辦公室,TN_0254,Office of Dongma Road Methodist Missionary Society (Tianjin),天津東馬路循道公會辦公室,,tiānjīn dōngmǎlù xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_1825,,
天津循道公會華北教區辦公室,TN_0255,Northern China Diocesan Office of Methodist Missionary Society (Tianjin),天津循道公會華北教區辦公室,,tiānjīn xúndào gōnghuìhuáběi jiàoqū bàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_1825,,
廣州中華基督教循道公會辦公室,TN_0256,Chinese Methodist Church in Guangzhou ,廣州中華基督教循道公會辦公室,,guǎngzhōu zhōnghuá jīdūjiào xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_2044,,
廣東台山循道公會辦公室,TN_0257,Office of Taishan Methodist Missionary Society (Guangdong) ,廣東台山循道公會辦公室,,guǎngdōng táishān xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_2067,,
廣東新會中華循道公會禮拜堂,TN_0258,Xinhui Methodist Missionary Society Church in China (Guangdong),廣東新會中華循道公會禮拜堂,,guǎngdōng xīnhuì zhōnghuáxún dào gōnghuìlǐ bàitáng,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_2068,,
湖北大冶循道公會湖北教區辦公室,TN_0259,Hubei Diocesan Office of Dazhi Methodist Missionary Society,湖北大冶循道公會湖北教區辦公室,,húběi dàyě xúndào gōnghuì húběi jiàoqū bàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_181,,
武昌循道公會湖北教區辦公室,TN_0260,Hubei Diocesan Office of Wuchang Methodist Missionary Society,武昌循道公會湖北教區辦公室,,wǔchāng xúndào gōnghuì húběi jiàoqū bàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_141,,
湖北隨縣循道公會辦公室,TN_0261,Office of Methodist Missionary Society Church in Sui County (Hubei) ,湖北隨縣循道公會辦公室,,húběi suíxiàn xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_128,,
湖北蘄春循道公會辦公室,TN_0262,Office of Qichun Methodist Missionary Society Church (Hubei),湖北蘄春循道公會辦公室,,húběi qíchūnxún dào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_176,,
湖北武穴循道公會福音堂,TN_0263,Office of Wuxue Methodist Missionary Society Church (Hunan),湖北武穴循道公會福音堂,,húběi wǔxué xúndào gōnghuì fúyīn táng,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_178,,
湖南邵陽循道公會辦公室,TN_0264,Office of Shaoyang Methodist Missionary Soceity (Hunan) ,湖南邵陽循道公會辦公室,,húnán shàoyáng xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,F_174,,
湖南平江循道公會辦公室,TN_0265,Office of Pingjiang Methodist Missionary Society (Hunan) ,湖南平江循道公會辦公室,,húnán píngjiāng xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_662,,
上海靈工團虹鎮福音堂,TN_0266,Shanghai Federation of Pentecostal Churches- Hong Town Church ,上海靈工團虹鎮福音堂,,shànghǎi línggōng tuánhóngzhèn fúyīn táng,C_30001,Shanghai Federation of Pentecostal Church ,,Ecclesial,Church,,,Protestant,Pentecostal,,Y_1502,,
湖南祁陽循道公會辦公室,TN_0267,Office of Qiyang Methodist Missionary Society (Hunan) ,湖南祁陽循道公會辦公室,,húnán qíyáng xúndào gōnghuìbàn gōngshì,C_000883,Methodist Missionary Society,,Ecclesial,,,,Protestant,Methodist,,Y_621,,
上海靈工團中華基督教堂 ,TN_0268,Shanghai Federation of Pentecostal Churches- Zhonghua Jidujiao Church ,上海靈工團中華基督教堂 ,,shànghǎi línggōngtuán zhōnghuá jīdūjiàotáng  ,C_30001,Shanghai Federation of Pentecostal Church ,Shanghai Federation of Pentecostal Churches- Chinese Christianity Church,Ecclesial,Church,,,Protestant,Pentecostal,,Y_1505,,
湘潭中華內地會辦公室,TN_0269, Office of Xiangtan China Inland Mission ,湘潭中華內地會辦公室,,xiāngtán zhōnghuánèi dìhuìbàn gōngshì,C_000056,China Inland Mission,Office of Hsiangtan China Inland Mission,Ecclesial,,,,Protestant,Interdenominational,,Y_595,,
湖南芷江內地會負辦公室,TN_0270,China Inland Mission Office in Zhijiang (Hunan),湖南芷江內地會負辦公室,,húnán zhǐjiāng nèidìhuì fùbàn gōngshì,C_000056,China Inland Mission,,Ecclesial,,,,Protestant,Interdenominational,,Y_656,,
開封中華基督教內地會辦公室,TN_0271,Office of Kaifeng Inland Mission ,開封中華基督教內地會辦公室,,kāifēng zhōnghuá jīdūjiào nèidìhuì bàn gōngshì,C_000056,China Inland Mission,,Ecclesial,,,,Protestant,Interdenominational,,F_109,,
洛陽市內地會辦公室,TN_0272,Office of Luoyang China Inland Mission,洛陽市內地會辦公室,,luòyángshì nèi dìhuìbàn gōngshì,C_000056,China Inland Mission,,Ecclesial,,,,Protestant,Interdenominational,,Y_2376,,
平原省濮縣宣聖會辦公室,TN_0273,Office of Puxian Church of the Nazarene (Pingyuan Province) ,平原省濮縣宣聖會辦公室,,píngyuán shěng pú xiàn xuānshènghuì bàn gōngshì,C_000083,Church of the Nazarene,,Ecclesial,,,,Protestant,Holiness,,Y_2399,,
平原省鄄城宣聖會辦公室,TN_0274,Office of Juancheng Church of the Nazarene (Pingyuan Province),平原省鄄城宣聖會辦公室,,píngyuán shěng juànchéng xuānshènghuì bàn gōngshì,C_000083,Church of the Nazarene,,Ecclesial,,,,Protestant,Holiness,,Y_1386,,
平原省範縣宣聖會辦公室,TN_0275,Office of Fanxian Church of the Nazarene （Pingyuan Province） ,平原省範縣宣聖會辦公室,,píngyuán shěngfànxiàn xuānshènghuì bàn gōngshì,C_000083,Church of the Nazarene,,Ecclesial,,,,Protestant,Holiness,,Y_2399,,
平原省東明清潔會辦公室,TN_0276,Office of Dongming Mennonite General Conference Mission Church (Pingyuan Province),平原省東明清潔會辦公室,,píngyuán shěngdōng míngqīng jiéhuìbàn gōngshì,C_000169,Mennonite General Conference Mission,,Ecclesial,,,,Protestant,Holiness,,Y_1385,,
上海中國耶穌教自立會堂,TN_0277,Chinese Yesu Jiao Independent Church (Shanghai),上海中國耶穌教自立會堂,,shànghǎi zhōngguóyēsū jiào zìlì huìtáng,C_001128,Chinese Independent Church,Chinese Christianity Independent Church (Shanghai),Ecclesial,Church,,,Protestant,Independent,,Y_1505,,
上海自立會耶穌堂,TN_0278,Chinese Independent Church-Yesu Church (Shanghai),上海自立會耶穌堂,,shànghǎi zìlì huìyēsū táng,C_001128,Chinese Independent Church,Chinese Independent Church-Jesus Church (Shanghai),Ecclesial,,,,Protestant,Independent,,Y_1505,,
上海中國耶穌教自立會永志堂,TN_0279,Chinese Independent Church-Yongzhi Church (Shanghai),上海中國耶穌教自立會永志堂,,shànghǎi zhōngguóyēsū jiào zìlì huì yǒngzhì táng,C_001128,Chinese Independent Church,,Ecclesial,,,,Protestant,Independent,,Y_1505,,
上海中國自立會第四祈禱會辦公室,TN_0280,Office of Fourth Prayer League (Shanghai),上海中國自立會第四祈禱會辦公室,,shànghǎi zhōngguó zìlì huì dìsì qídǎo huì bàn gōngshì,,,,Ecclesial,,,,Protestant,Pentecostal,,Y_1505,,
上海自立會合一堂,TN_0281,Chinese Independent Church-Union Church (Shanghai),上海自立會合一堂,,shànghǎi zìlì huì héyī táng,C_001128,Chinese Independent Church,,Ecclesial,,,,Protestant,Independent,,Y_1505,,
上海自立會純道堂,TN_0282,Chinese Independent Church-Chundao Church (Shanghai),上海自立會純道堂,,shànghǎi zìlì huìchúndào táng,C_001128,Chinese Independent Church,,Ecclesial,,,,Protestant,Independent,,Y_1505,,
上海靈工團虹橋基督教堂,TN_0283,Shanghai Federation of Pentecostal Churches- Hongqiao Jidu Church ,上海靈工團虹橋基督教堂,,shànghǎi línggōng tuánhóngqiáo jīdūjiàotáng,C_30001,Shanghai Federation of Pentecostal Church ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1499,,
上海靈工團五旬節聖潔會,TN_0284,Shanghai Federation of Pentecostal Churches-Pentecostal and Holiness Missions ,上海靈工團五旬節聖潔會,,shànghǎi línggōngtuán wǔxún jiéshèngjiéhuì,C_30001,Shanghai Federation of Pentecostal Church ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1512,,
滬東靈工團神召會辦公室,TN_0285,Shanghai Federation of Pentecostal Churches- Office of Assembly of God ,滬東靈工團神召會辦公室,,hùdōnglíng gōngtuán shénzhàohuì bàn gōngshì,C_30001,Shanghai Federation of Pentecostal Church ,,Ecclesial,,,,Protestant,Pentecostal,,Y_1508,,
上海學生禮拜堂,TN_0286,Shanghai Xuesheng Church ,上海學生禮拜堂,,shànghǎi xuéshēnglǐ bàitáng,,,Shanghai Students Church ,Ecclesial,Church,,,Protestant,,,O_26,,
上海救恩福音堂,TN_0287,Shanghai Jiuen Church ,上海救恩福音堂,,shànghǎi jiùēn fúyīn táng,,,Shanghai Salvation Church ,Ecclesial,Church,,,Protestant,,,Y_1508,,
上海伯特利福音堂,TN_0288,Shanghai Boteli Church ,上海伯特利福音堂,,shànghǎi bótèlì fúyīn táng,,,Shanghai Bethel Mission Church ,Ecclesial,Church,,,Protestant,,,Y_1503,,
上海聖靈堂,TN_0289,Shanghai Shenling Church ,上海聖靈堂,,shànghǎi shènglíngtáng,,,Shanghai Holy Spirit Church ,Ecclesial,Church,,,Protestant,,,O_26,,
江西鄱陽基督教內地會辦公室,TN_0290,Office of Poyang Christianity China Inland Mission (Jiangxi),江西鄱陽基督教內地會辦公室,,jiāngxī póyáng jīdūjiào nèidìhuì bàn gōngshì,C_000056,China Inland Mission,,Ecclesial,,,,Protestant,Interdenominational,,Y_915,,
江西鄱陽內地會基辦公室,TN_0291,Office of Poyang China Inland Mission (Jiangxi),江西鄱陽內地會基辦公室,,jiāngxī póyángnèi dìhuì jībàn gōngshì,C_000056,China Inland Mission,,Ecclesial,,,,Protestant,Interdenominational,,Y_915,,
上海自立會福音證恩堂,TN_0292,Shanghai Independent Zhengen Church ,上海自立會福音證恩堂,,shànghǎi zìlì huì fúyīn zhèngēntáng,,,,Ecclesial,,,,Protestant,Pentecostal,,Y_1509,,
